item_id,category,platform,condition,brand,age_years,seller_account_age_days,seller_item_count,seller_rating,image_count,description_length,shipping_offered,original_price,current_price,month_listed,days_listed,view_count,favorite_count,price_drops,relistings,sold,sale_price,days_to_sell,suspected_counterfeit,fraud_flag
178,collectibles,Mercari EU,like-new,,15,554,1,3.35016462887574,4,129,True,96.7,184.94,7,62,140,19,4,0,yes,166.0,19.0,0.0,False
179,clothing,Facebook Marketplace,like-new,,8,299,13,3.438727147574127,8,626,True,30.79,20.24,7,91,351,56,2,0,yes,18.48,69.0,0.0,False
180,electronics,Facebook Marketplace,poor,LG,2,794,11,4.460023757517039,4,226,False,134.72,32.59,8,53,226,18,0,0,yes,28.67,19.0,0.0,False
181,clothing,Mercari EU,good,Louis Vuitton,0,707,16,3.7148619016853113,6,192,False,251.71,246.57,9,14,540,34,0,0,yes,243.05,4.0,0.04497260671455376,False
182,collectibles,eBay.de,poor,Pokemon,16,920,7,2.163080553039256,10,45,True,59.4,88.29,9,51,180,19,0,1,yes,84.71,18.0,0.030032303997995474,False
183,collectibles,eBay.de,poor,Antique,40,318,15,4.857405550306638,5,143,True,45.78,83.12,11,43,161,22,1,1,yes,71.52,15.0,0.0,False
184,clothing,Mercari EU,good,GAP,2,691,17,3.8913230098476372,4,228,True,108.97,99.88,8,42,141,8,0,0,yes,96.09,26.0,0.08931853241911972,False
185,furniture,Mercari EU,like-new,Crate&Barrel,4,365,12,4.321885403256108,3,107,False,315.0,251.49,7,32,107,14,0,0,no,,,0.028353548537052298,False
186,books,Facebook Marketplace,like-new,HarperCollins,1,665,42,4.127722515779135,3,262,True,33.94,34.02,11,34,75,6,0,0,no,,,0.07781766378291713,False
187,furniture,OLX,like-new,Crate&Barrel,5,749,7,4.705983565176745,5,100,False,382.63,254.16,9,25,118,18,1,0,yes,251.35,15.0,0.07985940604501615,False
188,electronics,Vinted,good,Samsung,1,136,4,2.6226974482038763,5,276,False,317.04,108.64,4,21,203,34,0,2,yes,108.38,7.0,0.0,False
189,clothing,Vinted,mint,Adidas,3,170,18,4.581479421881719,4,98,True,154.51,142.01,8,15,103,20,0,0,no,,,0.06104614102626746,False
190,clothing,Mercari EU,mint,H&M,6,370,21,4.176568944902042,0,128,True,100.31,74.81,5,53,90,10,2,0,yes,69.56,33.0,0.0,False
191,collectibles,eBay.de,good,Antique,6,944,10,4.163587293010036,5,146,False,128.19,99.46,12,24,133,16,0,0,no,,,0.08560772908793104,False
192,collectibles,Vinted,good,Pokemon,3,885,62,3.9977316543362056,5,49,True,201.72,136.98,8,42,120,9,0,1,no,,,0.0,False
193,furniture,OLX,good,Generic,6,686,19,4.013709933828786,2,55,True,110.55,71.72,9,9,72,6,0,0,yes,65.9,3.0,0.0,False
194,electronics,Vinted,like-new,Sony,2,160,13,4.659499838226565,2,116,True,420.02,42.25,1,73,188,9,1,2,no,,,0.0,False
195,electronics,OLX,fair,Generic,1,226,11,3.82535981221815,3,235,True,97.25,37.1,7,33,187,34,2,0,yes,36.98,12.0,0.031148302694573415,False
196,books,Facebook Marketplace,good,Vintage,3,736,16,3.9365632244012114,5,40,True,28.95,20.28,1,14,55,7,1,0,no,,,0.0,False
197,collectibles,Facebook Marketplace,mint,Vintage,17,319,16,4.0788753908541056,3,619,True,149.85,166.95,8,10,144,13,0,2,no,,,0.15904666011320465,False
198,collectibles,Vinted,good,,17,534,3,2.640975731515227,4,39,True,69.25,99.04,1,25,95,17,0,3,yes,92.03,14.0,0.0,False
199,books,Vinted,poor,,1,96,1,3.585084193743703,2,154,True,4.46,3.76,1,14,54,10,0,0,yes,3.34,9.0,0.0,False
200,furniture,Mercari EU,mint,Ashley,5,1287,63,4.096405735722087,4,11,True,695.83,529.33,8,66,126,7,2,1,no,,,0.11384021228231536,False
201,clothing,Vinted,like-new,,12,224,1,4.349261203608734,6,424,True,35.07,12.59,10,17,165,30,0,1,yes,11.84,10.0,0.0,False
202,clothing,eBay.de,good,,1,1075,24,3.936555577872397,4,182,True,33.04,30.2,10,54,142,19,0,0,yes,29.55,18.0,0.0,False
203,collectibles,eBay.de,like-new,Antique,14,700,24,3.257575853496717,6,120,True,222.5,421.8,11,58,154,9,0,0,yes,374.66,20.0,0.03813513247572159,False
204,furniture,Vinted,fair,Generic,11,33,1,3.8250435068736968,8,97,True,110.88,43.82,7,20,144,26,0,1,yes,40.9,12.0,0.0,False
205,clothing,Vinted,like-new,Nike,5,234,14,3.9617836995075493,3,247,False,96.14,69.75,7,40,126,21,0,0,yes,64.39,21.0,0.0,False
206,clothing,Facebook Marketplace,fair,,2,897,15,3.6066802669286178,5,202,True,32.27,26.41,4,30,114,9,0,0,yes,24.3,16.0,0.0,False
207,furniture,Vinted,good,,2,128,6,4.058408173747467,3,323,False,176.53,129.16,4,29,115,15,0,1,yes,128.55,17.0,0.060963322866017966,False
208,clothing,Vinted,good,H&M,0,188,9,4.089567407373724,5,572,False,85.1,72.79,7,15,150,23,0,0,yes,64.65,9.0,0.0034131674691554037,False
209,clothing,Mercari EU,like-new,Prada,5,433,7,4.288240314899875,2,414,True,347.01,263.31,2,48,840,143,0,3,no,,,0.10892536290804618,False
210,electronics,OLX,like-new,Samsung,2,809,3,4.101738865899109,5,116,False,596.61,51.95,3,67,268,28,2,0,yes,44.56,33.0,0.0,False
211,furniture,eBay.de,mint,Herman Miller,4,716,14,4.56761842777596,3,343,True,1629.65,1063.3,2,197,4892,0,5,0,yes,967.22,37.0,0.0,False
212,furniture,Vinted,like-new,Ashley,2,207,3,4.068149499514267,4,148,False,539.71,452.34,7,38,116,19,2,1,yes,401.91,17.0,0.0,False
213,clothing,Mercari EU,like-new,Nike,3,886,8,5.0,3,99,True,96.91,73.83,11,47,131,21,0,0,yes,65.06,36.0,0.03358896718467633,False
214,books,OLX,fair,Vintage,9,1190,35,4.936446209420056,6,344,True,17.87,8.97,9,54,115,10,0,3,yes,8.83,19.0,0.0,False
215,clothing,Facebook Marketplace,like-new,Prada,2,327,35,4.318637570157515,3,44,True,410.16,326.46,5,59,826,59,1,1,yes,297.19,23.0,0.04163027461810305,False
216,electronics,Mercari EU,fair,LG,3,503,15,3.336915958868135,9,723,True,330.87,34.53,1,43,362,63,0,2,yes,29.59,33.0,0.05738531792904719,False
217,books,eBay.de,good,,6,1324,125,5.0,2,158,True,8.74,5.47,12,45,70,7,2,2,no,,,0.0,False
218,furniture,Mercari EU,fair,Herman Miller,2,329,40,4.066478011029486,4,28,True,723.27,625.67,7,49,494,45,0,3,no,,,0.007452590520409627,False
219,books,Vinted,poor,Vintage,2,534,8,4.301158183746709,6,171,True,9.46,8.26,3,70,110,5,0,0,yes,7.09,55.0,0.02530836036638992,False
220,furniture,Facebook Marketplace,like-new,Wayfair,5,942,17,4.436205602239333,2,175,False,292.99,189.91,12,53,120,21,0,0,yes,174.91,22.0,0.039656611389895985,False
221,furniture,Facebook Marketplace,fair,West Elm,15,186,9,3.7065686104821016,3,188,True,222.53,57.42,5,45,119,17,1,2,no,,,0.0,False
222,clothing,OLX,good,H&M,7,576,14,3.959849446793992,4,170,True,74.26,51.15,7,41,143,18,0,0,yes,49.53,31.0,0.04343127477611927,False
223,electronics,eBay.de,fair,Samsung,2,1675,20,4.027639490411035,6,163,True,342.56,36.3,2,98,340,31,1,0,yes,35.8,57.0,0.003907651682606178,False
224,clothing,Vinted,good,H&M,8,195,5,1.6554288985288959,6,121,True,72.21,42.32,4,46,167,20,0,1,no,,,0.0,False
225,clothing,Mercari EU,good,Zara,0,1667,74,3.6159067806149254,7,257,True,98.77,95.84,10,61,187,24,2,0,no,,,0.08082765403344525,False
226,collectibles,Facebook Marketplace,like-new,,38,1116,59,3.9545734341748,3,148,True,77.7,109.49,3,28,113,10,0,0,no,,,0.010638084419917607,False
227,electronics,Facebook Marketplace,mint,Apple,2,289,11,4.225081291622214,0,132,True,1919.5,208.33,10,17,521,56,0,0,yes,192.91,7.0,0.5948124324639517,False
228,collectibles,Vinted,good,,16,104,3,4.273931623755787,6,250,True,50.72,107.78,9,37,142,13,4,0,yes,101.48,28.0,0.0445533744073425,False
229,furniture,eBay.de,poor,Generic,4,511,12,3.9125969622919508,3,151,True,66.83,45.5,2,41,117,16,2,0,yes,44.31,26.0,0.07769413915308698,False
230,books,Mercari EU,fair,Vintage,9,502,7,4.34563707947298,4,33,True,20.52,10.45,4,104,91,8,2,0,yes,10.21,50.0,0.05373229761885806,False
231,electronics,eBay.de,good,LG,4,835,59,4.085702062472879,6,359,True,618.15,51.8,3,43,267,18,0,0,yes,49.65,32.0,0.0,False
232,furniture,OLX,fair,Crate&Barrel,3,262,5,3.511267515468041,5,168,False,272.79,208.82,3,113,247,37,2,0,no,,,0.0,False
233,electronics,Mercari EU,fair,HP,1,760,19,4.22594721004392,7,86,True,217.86,90.39,11,34,249,25,0,0,yes,89.69,12.0,0.03200012225402937,False
234,clothing,Facebook Marketplace,like-new,Nike,4,469,23,4.566963320092661,5,394,False,150.95,114.09,4,20,150,22,0,1,yes,103.37,8.0,0.0,False
235,books,Mercari EU,mint,Penguin,3,1047,15,4.0828780511868965,4,59,False,26.08,20.2,12,36,53,10,0,1,yes,19.72,22.0,0.08943188149103387,False
236,clothing,Facebook Marketplace,mint,,3,451,41,4.382484485507619,1,44,True,49.54,42.11,4,68,87,14,0,1,yes,39.92,39.0,0.0,False
237,clothing,eBay.de,fair,,8,1259,36,4.572826113577397,0,80,True,19.32,10.27,3,18,59,11,0,0,yes,9.07,10.0,0.0,False
238,furniture,Facebook Marketplace,fair,West Elm,8,1095,17,4.472422565555797,3,255,True,353.42,173.33,3,48,123,22,0,3,yes,172.04,27.0,0.0,False
239,clothing,eBay.de,like-new,Adidas,5,687,25,3.866120701609181,5,171,True,147.98,119.0,8,21,132,10,0,1,yes,104.97,10.0,0.04449220584950611,False
240,collectibles,Mercari EU,like-new,Antique,48,917,41,3.9601984311770084,6,57,True,172.73,128.79,5,56,152,22,2,2,no,,,0.09748513202789272,False
241,collectibles,Vinted,good,Limited Edition,22,82,1,4.266985740111722,4,395,True,181.05,277.93,8,18,118,8,0,2,yes,249.03,10.0,0.05281452114155474,False
242,collectibles,Mercari EU,poor,Funko,47,703,19,4.132333286104745,7,280,True,36.67,70.85,2,10,148,28,0,2,yes,69.48,6.0,0.0642910160339222,False
243,electronics,eBay.de,fair,Samsung,0,593,19,3.810355031571093,8,323,True,329.84,291.85,8,47,314,26,2,0,yes,286.78,35.0,0.01170969046499766,False
244,clothing,eBay.de,good,GAP,4,743,20,4.222205696223575,3,168,True,44.08,32.74,1,26,97,10,0,0,yes,32.73,15.0,0.0,False
245,collectibles,OLX,like-new,Limited Edition,26,431,2,4.422267725489797,4,427,True,242.52,144.58,9,18,128,24,0,2,yes,130.29,6.0,0.0,False
246,electronics,Vinted,good,Samsung,7,188,2,4.531239005157861,4,79,False,398.38,43.73,10,91,246,26,1,0,yes,42.87,56.0,0.010037786164337842,False
247,collectibles,Facebook Marketplace,like-new,Pokemon,45,275,7,4.616881219530011,3,138,False,198.38,185.96,3,59,129,21,3,4,yes,172.8,19.0,0.05728815388957545,False
248,collectibles,OLX,fair,LEGO,39,416,5,3.825476706141762,5,401,True,102.64,135.66,2,107,252,47,3,0,yes,120.83,81.0,0.0,False
249,collectibles,Vinted,like-new,Antique,40,222,13,4.391009183050299,8,194,True,253.94,480.92,7,19,164,8,0,1,yes,453.88,9.0,0.0160754010092784,False
250,clothing,Facebook Marketplace,fair,Supreme,2,343,34,4.7523932203585755,4,361,False,266.25,239.19,2,29,751,106,3,0,yes,233.6,21.0,0.0,False
251,electronics,eBay.de,good,Sony,2,1098,47,3.8808043808237502,3,120,False,398.4,32.83,6,48,174,20,2,0,no,,,0.0,False
252,collectibles,Vinted,fair,Limited Edition,43,698,4,4.582037968802926,3,94,True,120.32,289.18,11,29,100,14,0,1,yes,264.72,9.0,0.0,False
253,electronics,eBay.de,good,Microsoft,1,865,1,4.358399454611253,6,248,False,295.06,115.31,4,38,256,48,0,0,yes,102.7,28.0,0.0002462800531441295,False
254,clothing,OLX,good,H&M,5,427,7,4.361670179474041,6,10,False,56.9,41.91,11,43,135,23,0,0,yes,40.56,23.0,0.1658673727846318,False
255,furniture,Vinted,good,Generic,7,356,13,3.355423532984772,4,273,False,187.82,122.46,5,58,153,12,1,0,yes,109.9,44.0,0.0,False
256,collectibles,Mercari EU,mint,Funko,11,633,31,3.9253261345713044,6,62,True,134.15,167.6,5,22,128,12,0,0,yes,160.73,15.0,0.1822349055882626,False
257,furniture,Mercari EU,poor,,20,356,2,3.306769283847864,4,259,True,41.67,4.18,8,26,137,13,0,0,yes,3.84,18.0,0.046662358180417696,False
258,furniture,OLX,good,Herman Miller,8,473,13,4.911634151224473,3,99,True,687.55,449.2,3,17,631,55,0,2,yes,410.38,13.0,0.0,False
259,clothing,Vinted,good,H&M,4,168,1,3.092667464983278,2,194,True,88.55,69.89,2,49,125,21,0,0,no,,,0.05267746975666637,False
260,furniture,Facebook Marketplace,fair,Ashley,3,652,1,2.946938729345601,4,193,True,209.77,175.94,8,21,104,11,0,0,yes,156.66,8.0,0.016005432428661065,False
261,collectibles,Facebook Marketplace,fair,Limited Edition,4,575,18,3.5921890746320595,7,4,True,137.72,136.33,9,18,140,27,1,0,no,,,0.04506374616760081,False
262,clothing,Facebook Marketplace,good,H&M,0,556,16,4.013127803449759,8,305,True,64.46,68.59,12,59,221,36,1,0,yes,61.55,18.0,0.0,False
263,electronics,OLX,poor,Dell,1,429,16,4.401578273880153,1,388,True,,145.92,4,56,167,18,4,0,yes,133.22,33.0,0.0,False
264,collectibles,Facebook Marketplace,mint,LEGO,27,502,14,5.0,8,183,True,234.26,1171.3,9,27,501,0,1,0,no,,,0.25236782252700674,False
265,books,Vinted,mint,Penguin,7,417,1,3.4944290460796363,3,56,False,24.24,16.64,7,44,76,12,0,1,yes,16.61,18.0,0.09616178388797278,False
266,furniture,Mercari EU,good,Ashley,4,659,24,3.821036586890469,5,173,True,345.93,287.01,1,36,152,24,0,1,yes,276.04,23.0,0.0,False
267,books,eBay.de,good,,2,855,17,4.97941799194288,4,185,True,23.74,20.11,5,25,64,6,3,0,yes,19.53,19.0,0.0,False
268,electronics,eBay.de,good,Samsung,5,1192,21,5.0,6,359,True,306.63,28.17,3,49,283,42,1,1,yes,26.39,24.0,0.06302114921585536,False
269,clothing,eBay.de,good,Prada,9,1060,23,3.320409766985065,5,421,True,140.7,73.22,8,41,1039,201,1,0,no,,,0.012316073160581031,False
270,books,eBay.de,good,HarperCollins,3,898,2,3.385934309436706,4,756,True,28.52,24.62,12,44,96,18,4,2,no,,,0.036874084697249565,False
271,books,eBay.de,fair,Penguin,5,865,40,4.307990606366718,2,164,True,12.64,9.8,9,41,73,7,0,0,yes,9.27,22.0,0.07343256377549004,False
272,collectibles,OLX,good,Funko,20,271,6,3.9500613959530266,1,93,True,196.7,231.45,11,133,141,24,0,0,no,,,0.09366081744443397,False
273,collectibles,Vinted,poor,LEGO,28,252,15,5.0,3,677,True,45.67,118.16,3,7,116,13,0,0,no,,,0.0,False
274,electronics,OLX,fair,Apple,1,817,37,3.92444450963386,6,261,True,2106.19,1153.39,12,71,991,169,4,1,yes,1097.05,53.0,0.08597517888018223,False
275,electronics,Mercari EU,like-new,Sony,0,186,3,2.882260189859323,5,81,True,561.81,466.19,4,29,195,10,0,1,yes,427.48,8.0,0.05144747852872664,False
276,books,Mercari EU,like-new,Self-published,1,1611,129,4.267781479953546,4,269,True,27.08,27.95,7,37,93,17,0,0,no,,,0.0,False
277,furniture,Facebook Marketplace,like-new,West Elm,0,502,30,4.7448540001461925,5,77,False,517.05,564.23,10,22,119,12,0,0,yes,542.61,13.0,0.098625739832954,False
278,books,eBay.de,fair,Penguin,3,990,15,4.193355968059032,5,348,True,14.04,9.86,10,94,139,26,4,0,yes,9.43,62.0,0.0,False
279,books,eBay.de,mint,HarperCollins,1,1644,39,5.0,2,205,True,25.3,21.05,1,34,60,3,0,0,no,,,0.0,False
280,collectibles,eBay.de,like-new,Antique,32,1045,48,4.523091519764945,4,303,True,285.29,164.56,4,26,121,17,1,1,yes,148.72,11.0,0.029981656588376843,False
281,electronics,eBay.de,poor,Sony,1,744,9,3.257494957871312,7,516,False,260.37,140.32,5,7,218,22,0,0,yes,120.7,3.0,0.06406415643496738,False
282,electronics,OLX,good,,1,498,8,4.490240975253547,6,338,True,202.8,77.47,12,45,272,20,0,0,yes,67.48,35.0,0.0,False
283,clothing,Facebook Marketplace,like-new,,6,765,3,4.762027476703615,2,228,True,50.7,32.51,8,26,87,5,0,1,no,,,0.06268065664901618,False
284,furniture,Vinted,like-new,Ashley,15,130,1,4.966669794107167,3,76,True,492.76,110.4,3,28,78,12,0,4,yes,98.41,15.0,0.03558789066820356,False
285,clothing,Vinted,fair,Gucci,4,185,1,2.6772449986177116,3,503,False,162.54,139.76,12,39,970,57,0,2,yes,129.52,20.0,0.11937329683336138,False
286,electronics,eBay.de,fair,,2,689,18,4.340340613325624,4,72,False,334.06,35.37,7,40,151,14,0,0,yes,30.74,27.0,0.07926487525950271,False
287,electronics,Vinted,like-new,Sony,1,139,7,2.9081329452440787,10,66,False,385.48,223.19,11,60,312,61,2,2,no,,,0.0,False
288,clothing,Mercari EU,good,Gucci,1,702,10,3.563592898847968,5,405,True,267.03,236.97,7,56,995,139,1,0,yes,218.71,42.0,0.0,False
289,furniture,Vinted,fair,West Elm,4,461,20,4.083237005323133,2,238,False,109.01,91.62,12,35,111,16,0,0,yes,89.91,12.0,0.010439770812875976,False
290,clothing,Mercari EU,fair,H&M,5,534,7,4.025449338700874,6,148,False,48.26,38.01,12,11,109,20,0,0,no,,,0.0,False
291,clothing,Vinted,fair,Zara,2,143,5,4.184399262088271,5,121,True,52.56,45.74,12,28,141,9,0,1,no,,,0.0826671318046672,False
292,books,eBay.de,good,Vintage,1,1315,27,3.898158488644324,7,201,True,32.85,33.12,10,42,110,6,0,0,yes,30.32,28.0,0.05796512549060032,False
293,electronics,Facebook Marketplace,fair,Apple,0,462,3,4.774267576377614,4,202,True,1448.94,1424.89,6,23,1287,115,0,0,no,,,0.06675003171739662,False
294,clothing,Mercari EU,like-new,Zara,11,175,8,4.866811797952958,7,152,True,96.62,47.26,2,50,160,21,0,0,yes,43.32,15.0,0.0,False
295,electronics,OLX,like-new,Generic,1,345,16,4.2932162023285,7,361,True,378.08,220.88,5,94,423,49,2,0,no,,,0.0,False
296,books,OLX,good,Vintage,5,1080,1,5.0,1,322,False,16.61,12.22,7,21,45,5,0,3,yes,11.47,9.0,0.07172464504262671,False
297,clothing,eBay.de,good,Adidas,8,418,13,4.160419826798934,7,47,True,67.6,39.06,12,27,120,9,1,0,yes,38.26,14.0,0.0,False
298,furniture,Vinted,fair,,10,705,23,3.2747759644274543,2,274,True,98.07,47.41,3,21,99,15,1,4,yes,42.69,9.0,0.05382132470993259,False
299,clothing,Facebook Marketplace,mint,,2,806,23,3.739148458392821,2,257,True,41.4,39.68,3,87,139,22,0,0,yes,38.98,38.0,0.0,False
300,clothing,OLX,fair,,5,705,12,3.9780033745137855,2,307,True,32.11,24.29,9,36,114,8,0,0,no,,,0.07608990601413201,False
301,electronics,Facebook Marketplace,like-new,Nintendo,3,689,6,4.536247577871739,8,255,True,910.05,81.08,6,38,278,45,0,0,yes,80.13,25.0,0.0,False
302,electronics,Vinted,good,Nintendo,4,173,4,3.014825654278649,4,324,True,492.45,49.28,7,27,207,28,0,2,yes,44.4,11.0,0.0,False
303,furniture,OLX,mint,West Elm,6,1073,1,3.7511178692074703,4,110,True,431.11,315.19,12,15,109,10,0,0,no,,,0.04742211173756755,False
304,books,eBay.de,good,Random House,5,924,9,5.0,1,155,True,25.12,16.06,8,50,71,12,0,1,no,,,0.09632879244835715,False
305,collectibles,Facebook Marketplace,good,Limited Edition,35,114,3,3.9856426951086554,2,274,True,172.99,403.18,6,17,92,17,0,1,no,,,0.0,False
306,electronics,OLX,like-new,,1,262,13,5.0,3,238,True,586.87,208.27,11,29,190,31,0,1,yes,186.85,13.0,0.03928079865333514,False
307,electronics,Vinted,like-new,Sony,0,126,8,2.8412927067227476,3,198,True,784.48,741.65,9,45,162,30,1,0,yes,723.31,28.0,0.0,False
308,books,OLX,good,Penguin,0,815,6,2.1826191453855026,2,125,True,22.07,19.4,6,15,54,3,1,0,yes,16.91,10.0,0.083669159383321,False
309,clothing,eBay.de,fair,H&M,0,453,5,2.512736861627608,2,141,True,53.89,58.54,10,47,113,8,1,0,no,,,0.053159959608607144,False
310,electronics,OLX,like-new,Apple,2,587,23,4.741751190900668,3,158,True,5154.02,474.39,2,54,667,75,1,0,no,,,0.4950446293968688,False
311,clothing,eBay.de,like-new,Nike,6,1195,56,4.083458261338813,5,207,True,94.83,69.47,2,62,189,36,4,3,yes,65.68,48.0,0.031036761787727046,False
312,clothing,OLX,like-new,Uniqlo,7,813,65,4.036058090830803,5,172,False,60.74,37.78,3,40,154,24,5,0,yes,33.36,14.0,0.0,False
313,collectibles,Vinted,fair,LEGO,18,149,5,5.0,3,64,True,75.99,160.53,7,37,109,14,1,1,no,,,0.0475800347928626,False
314,books,Facebook Marketplace,like-new,Random House,3,454,14,4.7441423884658445,2,116,True,45.63,41.01,3,32,61,10,2,0,yes,38.4,16.0,0.004537669270066186,False
315,furniture,Mercari EU,mint,,2,720,21,4.433165549842483,5,194,True,193.7,147.4,8,44,144,24,0,0,yes,139.55,23.0,0.06417346204849517,False
316,electronics,Mercari EU,fair,Generic,0,730,7,4.758774809486453,5,269,False,201.32,177.51,8,51,261,38,1,5,yes,168.99,20.0,0.03282429968809347,False
317,clothing,Vinted,good,Zara,6,127,1,3.677406131144884,5,125,False,64.46,40.22,10,44,115,9,3,0,no,,,0.003942352918354652,False
318,clothing,Facebook Marketplace,like-new,,8,268,10,4.07902623641125,8,219,False,31.63,17.34,1,59,230,27,2,0,yes,16.94,44.0,0.0,False
319,clothing,Vinted,poor,GAP,5,436,15,3.594099338290146,1,372,False,22.8,14.18,6,38,115,9,0,0,yes,12.83,20.0,0.0,False
320,electronics,Mercari EU,good,Apple,5,315,1,3.1886209405356114,3,104,True,1597.55,174.78,12,51,590,45,1,0,yes,154.06,26.0,0.38070584517889344,False
321,books,eBay.de,good,HarperCollins,7,1389,14,4.066584227078212,5,201,True,20.78,12.35,5,29,83,15,4,1,yes,10.63,17.0,0.0,False
322,furniture,OLX,like-new,,5,374,31,4.186933850981465,0,435,True,195.03,117.31,8,48,122,9,0,0,no,,,0.0,False
323,clothing,Vinted,fair,,7,200,1,4.589498085668637,1,124,False,27.87,16.61,9,102,135,22,4,5,yes,16.43,56.0,0.020886297981564605,False
324,collectibles,Vinted,like-new,Pokemon,23,427,2,4.790619511464232,4,236,True,319.24,171.79,3,106,196,30,1,0,yes,164.27,47.0,0.06414495180765695,False
325,books,Vinted,like-new,HarperCollins,3,141,1,5.0,5,138,True,33.19,28.69,10,26,95,14,0,3,yes,25.76,13.0,0.0,False
326,furniture,eBay.de,like-new,IKEA,14,1199,39,5.0,5,268,True,493.92,132.09,6,42,163,20,0,0,yes,115.09,22.0,0.0,False
327,furniture,Vinted,good,,8,82,2,4.715642014724069,3,78,False,161.72,82.83,5,23,82,14,0,0,yes,77.73,12.0,0.03960614433056492,False
328,electronics,Mercari EU,good,Dell,3,417,26,3.4560127615294975,5,206,True,345.04,36.66,5,105,325,63,4,0,yes,31.96,47.0,0.022633848349406988,False
329,clothing,OLX,good,H&M,7,318,12,4.9159967453733415,4,322,True,91.58,56.62,10,42,160,11,0,1,yes,49.93,14.0,0.0,False
330,electronics,Facebook Marketplace,like-new,Generic,6,502,7,5.0,5,256,True,186.83,16.84,9,31,215,28,2,0,yes,16.14,15.0,0.0,False
331,books,Mercari EU,good,,7,659,1,3.912009313453315,5,45,False,9.65,5.84,10,26,72,8,0,2,yes,5.02,10.0,0.0,False
332,clothing,Vinted,good,H&M,6,742,18,3.352413159185185,3,114,True,44.47,28.58,6,37,107,9,1,0,no,,,0.0,False
333,clothing,Facebook Marketplace,like-new,,15,587,48,4.303247645721948,4,81,True,151.02,39.99,1,30,117,9,0,0,yes,36.13,13.0,0.09090039491605317,False
